day,hour,consumption,insolation,temperature,C_buy,Emissions
334,8002,771.65,389.243,23.2,0.0885112,3.123727255
334,8003,746.16,476.498,23.5,0.05921,3.224013956
334,8004,808.26,512.083,24,0.05921,3.662961456
334,8005,778.56,610.302,24.3,0.05921,4.292659441
334,8006,838.13,606.401,24.6,0.05921,4.532256486
334,8007,815.85,489.262,24.6,0.05921,4.152875301
334,8008,776.83,326.932,24.5,0.05921,3.645612888
334,8009,786.92,138.825,24,0.05921,3.345017905
334,8010,764.48,0,23.4,0.05921,3.244124253
334,8011,755.82,0,23.1,0.0885112,3.366287092
334,8012,792.56,0,19.9,0.0885112,3.624303668
334,8013,743.72,0,19.8,0.0885112,4.028662916
334,8014,745.65,0,19.6,0.0885112,4.458490928
334,8015,737.9,0,19.4,0.05921,4.788123231
334,8016,700.09,0,19.2,0.05921,5.218911689
335,8017,674.2,0,19,0.05921,5.398350246
335,8018,626.16,0,18.9,0.05921,5.270933771
335,8019,551.83,0,18.9,0.05921,5.00090851
335,8020,591.1,0,18.9,0.05921,4.618223642
335,8021,604.18,0,18.9,0.05921,4.227191319
335,8022,617.26,0,19,0.05921,3.758694593
335,8023,693.54,0,19.2,0.0885112,3.177894375
335,8024,718.84,62.8728,19.8,0.0885112,2.938327579
335,8025,737.18,257.791,20.5,0.0885112,2.789653583
335,8026,758.04,423.971,21.3,0.0885112,2.692898763
335,8027,788.25,467.26,22.1,0.05921,2.73027736
335,8028,823.48,311.743,22.8,0.05921,2.999838362
335,8029,822.97,116.554,23.3,0.05921,3.593928337
335,8030,855.72,324.432,23.7,0.05921,3.818916199
335,8031,832.84,337.297,23.8,0.05921,3.914858258
335,8032,787.03,309.939,23.7,0.05921,3.916833221
335,8033,791.36,131.817,23.3,0.05921,4.126717145
335,8034,757.87,0,22.8,0.05921,4.428996715
335,8035,780.36,0,22.5,0.0885112,4.861996441
335,8036,813.53,0,22,0.0885112,5.149182551
335,8037,762.37,0,21.8,0.0885112,5.446743967
335,8038,734.39,0,21.5,0.0885112,5.656346805
335,8039,758.62,0,21.1,0.05921,5.953755296
335,8040,724.53,0,20.6,0.05921,6.100803771
336,8041,659.4,0,20.3,0.05921,6.046441319
336,8042,632.95,0,20,0.05921,5.736865979
336,8043,591.66,0,19.7,0.05921,5.487219249
336,8044,600.3,0,19.4,0.05921,5.176414043
336,8045,592.24,0,19.2,0.05921,4.751583838
336,8046,649.26,0,18.9,0.05921,4.291096791
336,8047,705.51,0,18.7,0.05921,3.852771959
336,8048,708.08,76.2188,18.8,0.05921,3.467911557
336,8049,738.83,255.819,19.3,0.05921,3.239494719
336,8050,718.07,427.724,20.3,0.05921,3.090464608
336,8051,736.24,538.943,21.5,0.05921,3.051567447
336,8052,796.62,619.214,22.5,0.05921,3.129907975
336,8053,757.31,645.809,23.2,0.05921,3.355682154
336,8054,686.23,463.948,23.7,0.05921,3.662027654
336,8055,693.61,347.674,24,0.05921,4.1232984
336,8056,693.82,320.318,24,0.05921,4.639957087
336,8057,694.09,126.376,23.5,0.05921,5.131512417
336,8058,637.97,0,22.9,0.05921,5.627837107
336,8059,584.03,0,22.7,0.05921,5.862806051
336,8060,606.93,0,22.3,0.05921,6.123338558
336,8061,568.67,0,22.1,0.05921,6.349235413
336,8062,583.35,0,21.9,0.05921,6.365211423
336,8063,588.85,0,21.6,0.05921,6.439310212
336,8064,593.48,0,21.3,0.05921,6.364459406
337,8065,584.87,0,21,0.05921,6.253528226
337,8066,575.64,0,20.8,0.05921,5.922963106
337,8067,596.9,0,20.5,0.05921,5.663334353
337,8068,585.62,0,20.3,0.05921,5.307209476
337,8069,576.18,0,20.3,0.05921,4.931552884
337,8070,647.2,0,20.4,0.05921,4.404368587
337,8071,699.86,0,20.5,0.05921,3.938860156
337,8072,723.79,68.8243,20.8,0.05921,3.553982604
337,8073,731.5,229.816,21.4,0.05921,3.262728883
337,8074,714.4,416.469,22.2,0.05921,3.096775415
337,8075,699.44,556.09,23.2,0.05921,3.019341261
337,8076,736.36,586.178,24,0.05921,3.050555795
337,8077,722.26,447.664,24.4,0.05921,3.190531215
337,8078,724.38,469.165,24.6,0.05921,3.482542191
337,8079,708.18,381.567,24.7,0.05921,3.94301876
337,8080,750.17,289.907,24.5,0.05921,4.500384489
337,8081,729.39,110.784,24,0.05921,4.950465736
337,8082,646,0,23.5,0.05921,5.309948367
337,8083,610.44,0,23.4,0.05921,5.682753871
337,8084,593.79,0,23.3,0.05921,6.008751388
337,8085,571.84,0,23.2,0.05921,6.214451699
337,8086,624.4,0,23.1,0.05921,6.437498898
337,8087,595.57,0,23,0.05921,6.654845107
337,8088,582.06,0,23,0.05921,6.7331025
338,8089,625.55,0,23,0.05921,6.67640991
338,8090,577.74,0,22.9,0.05921,6.332354216
338,8091,578.8,0,22.9,0.05921,5.975293903
338,8092,577,0,22.8,0.05921,5.529690452
338,8093,611.26,0,22.8,0.05921,4.938463477
338,8094,640.39,0,22.8,0.05921,4.247254709
338,8095,745.25,0,23,0.0885112,3.754583389
338,8096,733.07,76.1285,23.5,0.0885112,3.354367027
338,8097,760.24,258.204,24.1,0.0885112,3.121585775
338,8098,794.56,383.601,24.6,0.0885112,3.015178605
338,8099,760.75,373.111,24.9,0.05921,3.043030146
338,8100,853.18,326.262,25.1,0.05921,3.301662965
338,8101,786.12,499.173,25.2,0.05921,3.783122396
338,8102,844.88,579.453,25.2,0.05921,4.06814607
338,8103,886.24,473.998,25.1,0.05921,4.297461424
338,8104,840.19,312.629,25,0.05921,4.526529993
338,8105,832.37,132.543,24.6,0.05921,4.69085532
338,8106,840.72,0,24.2,0.05921,5.02579128
338,8107,819.17,0,24,0.0885112,5.172218272
338,8108,829.19,0,23.9,0.0885112,5.328632773
338,8109,834.85,0,23.9,0.0885112,5.46144533
338,8110,812.36,0,23.9,0.0885112,5.782461004
338,8111,839.35,0,23.8,0.05921,5.920928585
338,8112,802.8,0,23.7,0.05921,6.256974354
339,8113,737.37,0,23.7,0.05921,6.33118796
339,8114,669.58,0,23.6,0.05921,6.073569906
339,8115,640.17,0,23.6,0.05921,5.764169881
339,8116,663.43,0,23.5,0.05921,5.271878499
339,8117,633.13,0,23.5,0.05921,4.731206494
339,8118,715.19,0,23.6,0.05921,4.116834221
339,8119,763.88,0,23.8,0.0885112,3.571941682
339,8120,744.28,70.1718,24.4,0.0885112,3.192082894
339,8121,807.09,244.621,25.1,0.0885112,2.965278232
339,8122,809.97,412.485,25.6,0.0885112,2.860950363
339,8123,771.03,541.627,26,0.05921,2.914056999
339,8124,865.51,614.396,26.3,0.05921,3.179079461
339,8125,808.54,626.599,26.4,0.05921,3.615481722
339,8126,851.66,572.725,26.5,0.05921,3.951445543
339,8127,858.36,463.253,26.4,0.05921,3.737768423
339,8128,787,307.622,26.1,0.05921,3.683694669
339,8129,797.53,89.3448,25.6,0.05921,3.702123245
339,8130,819.57,0,25.1,0.05921,3.813813114
339,8131,790.5,0,24.8,0.0885112,4.00611409
339,8132,789.19,0,24.5,0.0885112,4.384018873
339,8133,778.96,0,24.3,0.0885112,4.591459521
339,8134,755.61,0,24,0.0885112,4.781661426
339,8135,729.13,0,23.8,0.05921,5.087384503
339,8136,748.58,0,23.6,0.05921,5.427506928
340,8137,686.47,0,23.4,0.05921,5.567092872
340,8138,589.72,0,23.2,0.05921,5.330407659
340,8139,618.54,0,23.1,0.05921,5.039461467
340,8140,610.86,0,23.1,0.05921,4.647902708
340,8141,584.25,0,23.1,0.05921,4.170295785
340,8142,661.78,0,23.2,0.05921,3.528644374
340,8143,718.55,0,23.3,0.0885112,3.14388831
340,8144,745.93,69.3714,23.6,0.0885112,2.836039718
340,8145,766.29,245.822,24.2,0.0885112,2.669484538
340,8146,769.37,417.416,24.7,0.0885112,2.612216679
340,8147,759.79,547.265,25.2,0.05921,2.702924872
340,8148,772.22,623.668,25.6,0.05921,2.964243944
340,8149,665.97,636.049,25.7,0.05921,3.58204544
340,8150,716.81,584.865,25.7,0.05921,3.895309885
340,8151,754.11,475.382,25.3,0.05921,3.660428128
340,8152,673.99,317.105,24.5,0.05921,3.134471525
340,8153,684.72,137.004,23.4,0.05921,2.77342649
340,8154,691.99,4.75,22.4,0.05921,2.725540622
340,8155,668.69,0,22,0.0885112,2.696210058
340,8156,672.16,0,21.3,0.0885112,2.711465733
340,8157,660.78,0,21,0.0885112,2.795368611
340,8158,614.26,0,20.7,0.0885112,3.180040601
340,8159,691.96,0,20.3,0.05921,3.908661573
340,8160,642.56,0,19.8,0.05921,4.667185266
341,8161,602.04,0,19.5,0.05921,4.944910058
341,8162,567.09,0,19.3,0.05921,4.851457734
341,8163,541.87,0,19.3,0.05921,4.67324499
341,8164,520.71,0,19.3,0.05921,4.420368667
341,8165,551.92,0,19.3,0.05921,3.961860635
341,8166,626,0,19.5,0.05921,3.472128778
341,8167,652.71,0,19.8,0.0885112,3.183845015
341,8168,676.35,69.6868,20.4,0.0885112,3.011567888
341,8169,682.54,247.883,21.3,0.0885112,2.935154924
341,8170,729.5,416.896,22.2,0.0885112,2.900673629
341,8171,690.85,546.684,23.2,0.05921,3.003164927
341,8172,693.91,623.813,23.9,0.05921,3.473151401
341,8173,737.69,613.73,24.2,0.05921,4.043305707
341,8174,782.25,429.421,24.3,0.05921,4.509632385
341,8175,821.08,263.733,24.3,0.05921,4.120328242
341,8176,772.34,230.72,24,0.05921,3.455417656
341,8177,824.83,83.3097,23.7,0.05921,3.169826326
341,8178,773.06,4.75,23.4,0.05921,2.947587834
341,8179,783.67,0,23.2,0.0885112,2.872863756
341,8180,787.3,0,23.1,0.0885112,3.001516523
341,8181,748.88,0,23.1,0.0885112,3.109001575
341,8182,777.29,0,23.1,0.0885112,3.404254302
341,8183,729.95,0,23.1,0.05921,4.026404247
341,8184,731.98,0,23,0.05921,4.605091108
342,8185,724.89,0,22.9,0.05921,4.902899307
342,8186,643.13,0,22.8,0.05921,4.771729176
342,8187,622.93,0,22.7,0.05921,4.634604599
342,8188,617.95,0,22.6,0.05921,4.374726443
342,8189,622.01,0,22.6,0.05921,3.933719657
342,8190,694.21,0,22.7,0.05921,3.4979284
342,8191,694.19,0,22.9,0.0885112,3.006357353
342,8192,748.05,68.184,23.3,0.0885112,2.731032242
342,8193,794.99,246.791,23.9,0.0885112,2.62152458
342,8194,838.43,420.353,24.3,0.0885112,2.583820118
342,8195,782.87,553.783,24.6,0.05921,2.699379646
342,8196,866.54,618.604,24.7,0.05921,3.030694163
342,8197,815.34,642.261,24.7,0.05921,3.549380452
342,8198,884.51,589.728,24.5,0.05921,3.872978041
342,8199,852.38,480.104,24.3,0.05921,3.898452044
342,8200,789.49,322.538,24.1,0.05921,3.8228597
342,8201,846.17,140.603,23.8,0.05921,3.783874166
342,8202,804.88,5.7,23.7,0.05921,3.726326655
342,8203,761.44,0,23.6,0.0885112,3.813195438
342,8204,821.93,0,23.7,0.0885112,4.013128775
342,8205,777.48,0,23.7,0.0885112,4.322751761
342,8206,763.05,0,23.7,0.0885112,4.51330716
342,8207,761.35,0,23.6,0.05921,4.650997468
342,8208,766.17,0,23.5,0.05921,4.934382522
343,8209,665.56,0,23.4,0.05921,5.020602194
343,8210,679.44,0,23.4,0.05921,4.797573579
343,8211,625.94,0,23.4,0.05921,4.614537156
343,8212,613.42,0,23.4,0.05921,4.365209865
343,8213,653.64,0,23.4,0.05921,4.07156027
343,8214,715.04,0,23.5,0.05921,3.713811304
343,8215,732.79,0,23.7,0.05921,3.262993758
343,8216,768.77,67.1255,23.9,0.05921,2.954512018
343,8217,764.61,152.346,24.3,0.05921,2.776303081
343,8218,789.88,394.332,24.6,0.05921,2.674394911
343,8219,749.75,309.425,24.8,0.05921,2.636847426
343,8220,771.58,386.965,25,0.05921,2.69749019
343,8221,706.61,381.493,24.9,0.05921,2.921975438
343,8222,692.61,416.805,24.8,0.05921,3.220550184
343,8223,676.89,317.404,24.7,0.05921,3.439240583
343,8224,677.46,127.223,24.7,0.05921,3.596813481
343,8225,684.29,85.0687,24.5,0.05921,3.832366739
343,8226,614.78,2.85,24.4,0.05921,4.124550656
343,8227,579.83,0,24.3,0.05921,4.316747541
343,8228,579.17,0,24.4,0.05921,4.618059993
343,8229,563.63,0,24.4,0.05921,4.926037933
343,8230,576.22,0,24.4,0.05921,5.302735486
343,8231,541.57,0,24.5,0.05921,5.697286592
343,8232,542.62,0,24.5,0.05921,5.894772602
344,8233,578.66,0,24.4,0.05921,5.844282182
344,8234,562.92,0,24.3,0.05921,5.535006265
344,8235,553.76,0,24.3,0.05921,5.294178168
344,8236,565.62,0,24.2,0.05921,5.058215909
344,8237,570.41,0,24,0.05921,4.719085612
344,8238,638.5,0,23.8,0.05921,4.287975342
344,8239,658.74,0,23.7,0.05921,3.887107248
344,8240,723.37,64.4164,23.7,0.05921,3.549091755
344,8241,691.42,243.637,23.9,0.05921,3.317768323
344,8242,723.74,417.277,24.1,0.05921,3.174202897
344,8243,723.01,549.907,24.6,0.05921,3.102345625
344,8244,717.04,629.575,25.2,0.05921,3.076696061
344,8245,752.81,644.565,25.6,0.05921,3.239501637
344,8246,678.86,592.22,25.8,0.05921,3.467939679
344,8247,698.97,479.887,25.9,0.05921,3.854384629
344,8248,697.77,321.877,25.7,0.05921,4.216247418
344,8249,621.44,140.267,25.3,0.05921,4.691100918
344,8250,625.17,5.7,24.8,0.05921,5.041276834
344,8251,590.45,0,24.5,0.05921,5.348053971
344,8252,548.02,0,24,0.05921,5.693284966
344,8253,556.28,0,23.7,0.05921,5.995761054
344,8254,542.29,0,23.3,0.05921,6.101194433
344,8255,561.9,0,23.1,0.05921,6.199343708
344,8256,550.06,0,22.9,0.05921,6.353812308
345,8257,568.2,0,22.7,0.05921,6.40398996
345,8258,518.06,0,22.6,0.05921,6.115537309
345,8259,524.82,0,22.6,0.05921,5.851096789
345,8260,535.87,0,22.6,0.05921,5.480655478
345,8261,545.51,0,22.7,0.05921,4.974979293
345,8262,629.6,0,22.7,0.05921,4.29489928
345,8263,717.62,0,22.8,0.0885112,3.852530661
345,8264,745.99,61.789,23.3,0.0885112,3.477685397
345,8265,792.17,237.019,24,0.0885112,3.30785703
345,8266,834.89,409.102,24.5,0.0885112,3.204099191
345,8267,773.26,541.605,25,0.05921,3.233549811
345,8268,848.94,620.397,25.4,0.05921,3.511627157
345,8269,764.17,635.129,25.7,0.05921,4.031655264
345,8270,805.37,584.552,25.9,0.05921,4.362703226
345,8271,812.61,476.298,26,0.05921,4.165417788
345,8272,812.32,319.714,26,0.05921,3.837755208
345,8273,786.82,139.637,25.6,0.05921,3.666897546
345,8274,790.03,5.7,25,0.05921,3.583820527
345,8275,772.2,0,24.7,0.0885112,3.470222865
345,8276,773.51,0,24.3,0.0885112,3.418103117
345,8277,747.82,0,24.1,0.0885112,3.58312115
345,8278,728.23,0,24,0.0885112,3.908415483
345,8279,720.86,0,23.9,0.05921,4.447789265
345,8280,723.14,0,23.9,0.05921,5.166430095
346,8281,697.02,0,23.9,0.05921,5.535298769
346,8282,649.74,0,23.9,0.05921,5.362404213
346,8283,608.9,0,24,0.05921,5.103784738
346,8284,593.98,0,24,0.05921,4.870425598
346,8285,568.02,0,24,0.05921,4.44454514
346,8286,636.01,0,24.1,0.05921,3.883105129
346,8287,691.27,0,24.2,0.0885112,3.556491616
346,8288,674.7,59.7128,24.7,0.0885112,3.249467696
346,8289,734.13,237.335,25.2,0.0885112,3.160272827
346,8290,744.84,411.85,25.5,0.0885112,3.17054928
346,8291,724.73,546.326,25.7,0.05921,3.223646624
346,8292,792.57,625.592,26,0.05921,3.572251337
346,8293,749.9,640.278,26.1,0.05921,4.320326823
346,8294,782.98,588.223,26.2,0.05921,4.773017861
346,8295,821.71,479.894,26.1,0.05921,4.381180636
346,8296,740.05,323.191,25.9,0.05921,3.885175139
346,8297,768.6,142.338,25.4,0.05921,3.581293625
346,8298,742.67,5.70204,24.9,0.05921,3.435164868
346,8299,724.57,0,24.7,0.0885112,3.46326176
346,8300,752.62,0,24.5,0.0885112,3.552709838
346,8301,726.35,0,24.5,0.0885112,3.826686706
346,8302,712.22,0,24.4,0.0885112,4.007824627
346,8303,764.46,0,24.3,0.05921,4.455994274
346,8304,710.41,0,24.3,0.05921,5.107841623
347,8305,671.28,0,24.3,0.05921,5.396480314
347,8306,661.16,0,24.4,0.05921,5.342939668
347,8307,651.59,0,24.5,0.05921,5.166704508
347,8308,610.03,0,24.6,0.05921,4.90288285
347,8309,596.27,0,24.6,0.05921,4.485649517
347,8310,684.57,0,24.7,0.05921,4.075452319
347,8311,683.14,0,24.8,0.0885112,3.622124081
347,8312,719.15,58.9433,25.1,0.0885112,3.366127495
347,8313,748.15,233.976,25.5,0.0885112,3.256949751
347,8314,773.87,403.621,26,0.0885112,3.211354234
347,8315,748.37,535.345,26.4,0.05921,3.324925453
347,8316,799.3,613.72,26.7,0.05921,3.330999708
347,8317,735.7,619.478,26.7,0.05921,4.16383324
347,8318,801.13,541.669,26.6,0.05921,4.530780776
347,8319,816.25,472.219,26.4,0.05921,4.771830402
347,8320,730.72,315.653,26.1,0.05921,4.75730292
347,8321,768.09,135.494,25.4,0.05921,4.678265634
347,8322,777.59,4.76696,24.7,0.05921,4.494799009
347,8323,741.88,0,24.5,0.0885112,4.495671081
347,8324,755.98,0,23.5,0.0885112,4.551073307
347,8325,775.78,0,22.5,0.0885112,4.624834319
347,8326,722.6,0,21.5,0.0885112,4.587214178
347,8327,731.71,0,21,0.05921,4.794450204
347,8328,770.64,0,20.7,0.05921,5.307132274
348,8329,691.46,0,20.5,0.05921,5.563465451
348,8330,596.54,0,20.4,0.05921,5.551922457
348,8331,581.75,0,20.2,0.05921,5.248980678
348,8332,544.63,0,20,0.05921,4.933751748
348,8333,536.3,0,19.8,0.05921,4.525526894
348,8334,694.5,0,19.5,0.05921,4.038590866
348,8335,758.16,0,19.5,0.0885112,3.642122428
348,8336,771.77,55.1315,19.9,0.0885112,3.362158738
348,8337,812.38,226.279,20.6,0.0885112,3.197548519
348,8338,806.78,395.432,21.3,0.0885112,3.150402755
348,8339,789.48,526.436,21.8,0.05921,3.205865725
348,8340,789.41,574.936,22.1,0.05921,3.47241461
348,8341,763.75,554.358,22.3,0.05921,3.972249978
348,8342,795.35,562.951,22.4,0.05921,4.386125557
348,8343,835.59,471.854,22.4,0.05921,4.522579573
348,8344,761.17,319.741,22.1,0.05921,4.563846166
348,8345,729,141.788,21.4,0.05921,4.418194766
348,8346,766.68,5.74555,20.7,0.05921,4.31878419
348,8347,743,0,20.4,0.0885112,4.235395836
348,8348,739.3,0,19.5,0.0885112,4.35536075
348,8349,768.72,0,19,0.0885112,4.419275514
348,8350,712.97,0,18.4,0.0885112,4.595938258
348,8351,741.56,0,17.8,0.05921,4.905916418
348,8352,765.99,0,17.2,0.05921,5.180398519
349,8353,696.04,0,16.5,0.05921,5.396709006
349,8354,641.33,0,16,0.05921,5.303790977
349,8355,622.78,0,15.4,0.05921,5.134577421
349,8356,603.28,0,15,0.05921,4.809632776
349,8357,603.85,0,14.7,0.05921,4.452268987
349,8358,674.56,0,14.4,0.05921,3.822788724
349,8359,689.82,0,14.4,0.0885112,3.358385804
349,8360,761.01,53.6779,14.7,0.0885112,3.056769877
349,8361,817.3,225.739,15.3,0.0885112,2.893852104
349,8362,829.55,387.186,15.9,0.0885112,2.840459143
349,8363,756.07,437.843,16.7,0.05921,2.934345723
349,8364,822.64,538.053,17.4,0.05921,3.253182057
349,8365,744.93,390.191,17.9,0.05921,3.875270071
349,8366,819.6,335.062,18.3,0.05921,4.277379696
349,8367,816.47,371.646,18.4,0.05921,4.243158283
349,8368,774.77,195.684,18.4,0.05921,4.252673427
349,8369,755.28,97.2478,17.9,0.05921,4.155815703
349,8370,756.61,4.75,17.4,0.05921,4.151546089
349,8371,712.98,0,17.2,0.0885112,4.064851434
349,8372,750.85,0,16.7,0.0885112,4.129780716
349,8373,749.8,0,16.2,0.0885112,4.262399374
349,8374,711.23,0,15.8,0.0885112,4.475900934
349,8375,728.28,0,15.5,0.05921,4.745056989
349,8376,692.84,0,15.1,0.05921,5.01871847
350,8377,683.56,0,14.8,0.05921,5.127893594
350,8378,632.78,0,14.4,0.05921,4.956343474
350,8379,562.46,0,14,0.05921,4.785782861
350,8380,600.33,0,13.7,0.05921,4.551814151
350,8381,590.29,0,13.4,0.05921,4.267442207
350,8382,623.26,0,13.1,0.05921,3.898886301
350,8383,735.78,0,13,0.05921,3.510173391
350,8384,679.38,15.2,13.4,0.05921,3.2111289
350,8385,737.33,113.605,14,0.05921,3.05952592
350,8386,726.76,209.342,14.7,0.05921,2.981899054
350,8387,694.68,254.976,15.8,0.05921,2.984046959
350,8388,763.71,460.629,16.8,0.05921,3.088489644
350,8389,711.61,513.031,17.6,0.05921,3.333087115
350,8390,696.84,432.912,18.2,0.05921,3.647020689
350,8391,696.19,124.943,18.6,0.05921,4.135133697
350,8392,683.49,277.798,18.6,0.05921,4.647184993
350,8393,658.46,77.9281,17.9,0.05921,4.895253602
350,8394,611.87,2.85,17.1,0.05921,5.036990316
350,8395,563.65,0,16.9,0.05921,5.041048634
350,8396,547.9,0,16.5,0.05921,5.018328054
350,8397,570.22,0,16.3,0.05921,5.058626342
350,8398,534.69,0,16.2,0.05921,5.025732215
350,8399,555.37,0,16.1,0.05921,5.09831506
350,8400,479.63,0,15.9,0.05921,5.34044924
351,8401,460.51,0,15.8,0.05921,5.396449125
351,8402,498.96,0,15.6,0.05921,5.201458089
351,8403,457.74,0,15.4,0.05921,4.963974648
351,8404,467.45,0,15.3,0.05921,4.75300617
351,8405,511.16,0,15.2,0.05921,4.420322207
351,8406,541.7,0,15.3,0.05921,4.088931228
351,8407,658.6,0,15.5,0.05921,3.742598528
351,8408,727.97,42.7343,16.4,0.05921,3.44893702
351,8409,703.23,76.1904,17.6,0.05921,3.288026139
351,8410,701.9,122.863,18.8,0.05921,3.211304461
351,8411,687.18,188.468,19.9,0.05921,3.153536608
351,8412,697.4,325.807,20.9,0.05921,3.220628326
351,8413,677.19,196.526,21.6,0.05921,3.392141525
351,8414,707.63,249.042,22,0.05921,3.673341754
351,8415,665.53,446.164,22.1,0.05921,4.121495438
351,8416,671.68,226.539,21.9,0.05921,4.391675056
351,8417,640.08,50.7331,21.3,0.05921,4.525503564
351,8418,619.38,4.75,20.8,0.05921,4.552096423
351,8419,568.47,0,20.6,0.05921,4.574716718
351,8420,572.56,0,20.5,0.05921,4.667923691
351,8421,525.99,0,20.5,0.05921,4.720474829
351,8422,551.2,0,20.6,0.05921,4.688491127
351,8423,577.32,0,20.6,0.05921,4.984049949
351,8424,557.82,0,20.7,0.05921,5.252554027
352,8425,555.85,0,20.8,0.05921,5.411167885
352,8426,560.46,0,20.8,0.05921,5.216860263
352,8427,553.81,0,20.9,0.05921,4.964973448
352,8428,547.67,0,20.9,0.05921,4.635721082
352,8429,578.83,0,20.9,0.05921,4.176593001
352,8430,637.75,0,20.8,0.05921,3.713595262
352,8431,703.01,0,20.7,0.0885112,3.277619152
352,8432,756.26,29.1507,21.1,0.0885112,3.005505297
352,8433,766.82,125.562,21.7,0.0885112,2.871846865
352,8434,847.06,292.628,22.3,0.0885112,2.82020734
352,8435,761.06,118.616,23,0.05921,2.916518858
352,8436,784.87,554.461,23.3,0.05921,3.2202129
352,8437,758.87,531.763,23.6,0.05921,3.787655944
352,8438,750.53,561.06,23.7,0.05921,4.186086002
352,8439,734.4,405.587,23.7,0.05921,3.930445531
352,8440,697.33,94.05,23.5,0.05921,3.499183276
352,8441,718.71,30.7856,22.8,0.05921,3.256464289
352,8442,738.61,4.75,22.2,0.05921,3.142289925
352,8443,710.11,0,22,0.0885112,3.118449303
352,8444,692.11,0,21.8,0.0885112,3.125812736
352,8445,708.56,0,21.7,0.0885112,3.252234463
352,8446,676.22,0,21.6,0.0885112,3.609673528
352,8447,688.03,0,21.5,0.05921,4.357077758
352,8448,678.1,0,21.5,0.05921,5.046414467
353,8449,641.75,0,21.4,0.05921,5.403415469
353,8450,616.63,0,21.3,0.05921,5.298868693
353,8451,586.26,0,21.3,0.05921,5.098411539
353,8452,565.17,0,21.2,0.05921,4.748223711
353,8453,585.32,0,21.2,0.05921,4.329288395
353,8454,606.71,0,21.2,0.05921,3.768608259
353,8455,669.52,0,21.5,0.0885112,3.563538722
353,8456,715.55,46.0945,22.2,0.0885112,3.371923778
353,8457,691.16,212.727,23.1,0.0885112,3.384127794
353,8458,770.49,386.796,23.6,0.0885112,3.392293263
353,8459,711.67,525.141,24,0.05921,3.53303261
353,8460,733.97,606.763,24.3,0.05921,3.884062262
353,8461,739.75,627.15,24.4,0.05921,4.584592275
353,8462,786.95,582.395,24.5,0.05921,5.155350913
353,8463,784.54,478.005,24.5,0.05921,4.825331999
353,8464,753.58,326.23,24.3,0.05921,4.160548388
353,8465,766.25,147.982,23.8,0.05921,3.653814786
353,8466,772.55,8.83036,23.2,0.05921,3.395986869
353,8467,721.2,0,23,0.0885112,3.280696515
353,8468,750.52,0,22.9,0.0885112,3.27241361
353,8469,718.88,0,22.8,0.0885112,3.399385597
353,8470,699.4,0,22.8,0.0885112,3.811291697
353,8471,731.41,0,22.8,0.05921,4.573826308
353,8472,693.87,0,22.8,0.05921,5.31154626
